barcode,sku,weight,unit,subCategory,parentCategory,image128,image256,mrp
8908001588430,Asal Chikkes,90,gm,Sweets & Snacks,Biscuits & Snacks,https://media.goodbox.in/api_uploads/catalog_upload_20210531151837_8908001588430-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210531151843_8908001588430-removebg-preview_1.png,40.00
8908001588447,Asal The Sign Of Good Taste Masala Puffed Rice,100,gm,Sweets & Snacks,Biscuits & Snacks,https://media.goodbox.in/api_uploads/catalog_upload_20210531152024_8908001588447-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210531152030_8908001588447-removebg-preview_1.png,25.00
8908001588478,Asal Peanut Round,100,gm,Sweets & Snacks,Biscuits & Snacks,https://media.goodbox.in/api_uploads/catalog_upload_20210531151954_8908001588478-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210531152001_8908001588478-removebg-preview_1.png,40.00
8908001588508,Asal Peanut Bar,20,gm,Sweets & Snacks,Biscuits & Snacks,https://media.goodbox.in/api_uploads/catalog_upload_20211022120811_8908001588508-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20211022120821_8908001588508-removebg-preview_1.png,5.00
8908001897099,Hugo Reitzel Burger Chips,520,gm,Sweets & Snacks,Biscuits & Snacks,https://media.goodbox.in/qo/menu-images/dropin/128/8908001897099.jpg,https://media.goodbox.in/qo/menu-images/dropin/256/8908001897099.jpg,149.00
8908002485042,Punjabi Khova,1,pcs,Sweets & Snacks,Biscuits & Snacks,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Punjabi Khova Milk 200 Gm.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Punjabi Khova Milk 200 Gm.jpg,90.00
8908002912104,Yan Yan Meiji,50,gm,Biscuits & Cookies,Biscuits & Snacks,https://media.goodbox.in/api_uploads/catalog_upload_20210619142417_8908002912104-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210619142422_8908002912104-removebg-preview_1.png,90.00
8908002912135,Meiji Yam Yam,50,gm,Biscuits & Cookies,Biscuits & Snacks,https://media.goodbox.in/api_uploads/catalog_upload_20210619154426_8908002912135-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210619154432_8908002912135-removebg-preview_1.png,90.00
8908002912166,Meiji Yam Yam,50,gm,Biscuits & Cookies,Biscuits & Snacks,https://media.goodbox.in/api_uploads/catalog_upload_20210619154452_8908002912166-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210619154457_8908002912166-removebg-preview_1.png,90.00
8908003010822,Karachi Fruit Biscuits,1,pcs,Biscuits & Cookies,Biscuits & Snacks,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Karachi Bakery Fruit  Biscuits 400 Gm.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Karachi Bakery Fruit  Biscuits 400 Gm.jpg,160.00
8908003115016,Karachis Fruit Biscuits,200,gm,Biscuits & Cookies,Biscuits & Snacks,https://media.goodbox.in/qo/menu-images/dropin/256/8908003115016.jpg,https://media.goodbox.in/qo/menu-images/dropin/256/8908003115016.jpg,95.00
8908003200088,Red Indian Pop Corn Honey & Dark Chocolate,55,gm,Chocolates & Candies,Biscuits & Snacks,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Red Indian Popcorn Honey & Dark Chocolate.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Red Indian Popcorn Honey & Dark Chocolate.jpg,30.00
8908003200101,Natures Treat Vita Nutri - Awla,100,gm,Chocolates & Candies,Biscuits & Snacks,https://media.goodbox.in/api_uploads/catalog_upload_20210325131213_8908003200101-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210325131220_8908003200101-removebg-preview_1.png,25.00
8908003200118,Candy Clouds - Cotton Candy Orange and Green Apple,30,gm,Chocolates & Candies,Biscuits & Snacks,https://media.goodbox.in/api_uploads/catalog_upload_20210323092814_8908003200118_1.png,https://media.goodbox.in/api_uploads/catalog_upload_20210323092821_8908003200118_2.png,25.00
8908003200132,Red Indian Pop Corn Jalapeno,55,gm,Sweets & Snacks,Biscuits & Snacks,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Red Indian Popcorn Jalapeno 30 Gm.jfif,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Red Indian Popcorn Jalapeno 30 Gm.jfif,25.00
8908003200170,Red Indian Pop Corn Barbeque,30,gm,Sweets & Snacks,Biscuits & Snacks,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/22-12-17/128x128/8908003200170.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/22-12-17/256x256/8908003200170.jpg,25.00
8908003200187,Red Indian Pop Corn Pepper Salt,55,gm,Chips & Crisps,Biscuits & Snacks,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Red Indian Popcorn Pepper Salt 30 Gm.jfif,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Red Indian Popcorn Pepper Salt 30 Gm.jfif,25.00
8908003200415,Candy Clouds - Cotton Candy Blue Berry,30,gm,Chocolates & Candies,Biscuits & Snacks,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Candy Clouds Cotton Candy Blueberry.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Candy Clouds Cotton Candy Blueberry.jpg,25.00
8908003254098,Malpanis S Khari,200,gm,Namkeen,Biscuits & Snacks,https://media.goodbox.in/qo/menu-images/29th+Aug+2017/128/Part+3/8908003254098.jpg,https://media.goodbox.in/qo/menu-images/29th+Aug+2017/256/Part+2/8908003254098.jpg,70.00
8908003714004,Kanaka Milk Peda,250,gm,Sweets & Snacks,Biscuits & Snacks,https://media.goodbox.in/qo/mrp/images/localcatalog/20190915/24164163.jpg,https://media.goodbox.in/qo/mrp/images/localcatalog/20190915/24164163.jpg,105.00
8908003714011,Kanaka Dharwad Peda,250,gm,Sweets & Snacks,Biscuits & Snacks,https://media.goodbox.in/qo/mrp/images/localcatalog/20190915/24164162.jpg,https://media.goodbox.in/qo/mrp/images/localcatalog/20190915/24164162.jpg,95.00
8908003714059,Kanaka Milk Peda,100,gm,Sweets & Snacks,Biscuits & Snacks,https://media.goodbox.in/qo/mrp/images/localcatalog/20190915/24164164.jpg,https://media.goodbox.in/qo/mrp/images/localcatalog/20190915/24164164.jpg,45.00
8908003714066,Kanaka Dharwad Peda,100,gm,Sweets & Snacks,Biscuits & Snacks,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Kanaka Dharwad Peda 250 Gm.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Kanaka Dharwad Peda 250 Gm.jpg,40.00
8908003750194,Crane Betel Nut Pieces,40,gm,Chewing Gum & Refreshing Mints,Biscuits & Snacks,https://media.goodbox.in/api_uploads/catalog_upload_20210502105057_8908003750194-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210502105107_8908003750194-removebg-preview_1.png,60.00
8908003750200,Crane Betel Nut Pieces,80,gm,Chewing Gum & Refreshing Mints,Biscuits & Snacks,https://media.goodbox.in/api_uploads/catalog_upload_20210531142707_8908003750200-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210531142715_8908003750200-removebg-preview_1.png,120.00
8908003750231,Crane Sweet Betel Nut,80,gm,Chewing Gum & Refreshing Mints,Biscuits & Snacks,https://media.goodbox.in/qo/menu-images/fresh+%26+more+grocessary/256x256/Ample+Images/5th+oct/8908003750231.jpg,https://media.goodbox.in/qo/menu-images/fresh+%26+more+grocessary/256x256/Ample+Images/5th+oct/8908003750231.jpg,120.00
8908003797069,Chokorela Umbrella Chocolate,20,gm,Chocolates & Candies,Biscuits & Snacks,https://media.goodbox.in/qo/mrp/Distributors/Water+can+uploads/8908003797069.PNG,https://media.goodbox.in/qo/mrp/Distributors/Water+can+uploads/8908003797069.PNG,20.00
8908004010464,Karachis Biscuits Delight,400,gm,Biscuits & Cookies,Biscuits & Snacks,https://media.goodbox.in/api_uploads/catalog_upload_20210317155731_8908004010464-removebg-preview1.png,https://media.goodbox.in/api_uploads/catalog_upload_20210317155700_8908004010464-removebg-preview1.png,210.00
8908004010495,Karachis Double Deligst,400,gm,Biscuits & Cookies,Biscuits & Snacks,https://media.goodbox.in/qo/menu-images/dropin/128/8908004010495.jpg,https://media.goodbox.in/qo/menu-images/dropin/256/8908004010495.jpg,210.00
8908004010525,Karachi Bakery Double Delight Fruit Cashew & Osmania Biscuits,600,gm,Biscuits & Cookies,Biscuits & Snacks,https://media.goodbox.in/api_uploads/catalog_upload_20210318153337_8908004010525-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210318153345_8908004010525-removebg-preview1.png,280.00
8908004010822,Karachi Fruit Biscuit,400,gm,Biscuits & Cookies,Biscuits & Snacks,https://media.goodbox.in/qo/menu-images/dropin/128/8908004010822.jpg,https://media.goodbox.in/qo/menu-images/dropin/256/8908004010822.jpg,190.00
8908004010976,Karachi Kaju Badam Biscuit,400,gm,Biscuits & Cookies,Biscuits & Snacks,https://media.goodbox.in/api_uploads/catalog_upload_20210927145837_8908004010976-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210927145850_8908004010976-removebg-preview_1.png,235.00
8908005144007,Yoga Bar Almond Vanilla,38,gm,Chocolates & Candies,Biscuits & Snacks,https://media.goodbox.in/qo/menu-images/fresh+%26+more+grocessary/256x256/Ample+Images/5th+oct/8908005144007.jpg,https://media.goodbox.in/qo/menu-images/fresh+%26+more+grocessary/256x256/Ample+Images/5th+oct/8908005144007.jpg,40.00
8908005144014,Yoga Bar Chocolate Chunk Nut,38,gm,Chocolates & Candies,Biscuits & Snacks,https://media.goodbox.in/api_uploads/catalog_upload_20210317155627_8908005144014-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210317155633_8908005144014-removebg-preview1.png,40.00
8908005144076,Yoga Bar Nuts & Seeds Crunch,38,gm,Chocolates & Candies,Biscuits & Snacks,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/Dropbox1/8908005144076.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/Dropbox1/8908005144076.jpg,40.00
8908005144120,Yoga Bar Cashew Orange Zest,38,gm,Chocolates & Candies,Biscuits & Snacks,https://media.goodbox.in/qo/menu-images/fresh+%26+more+grocessary/256x256/Ample+Images/5th+oct/8908005144120.jpg,https://media.goodbox.in/qo/menu-images/fresh+%26+more+grocessary/256x256/Ample+Images/5th+oct/8908005144120.jpg,40.00
8908005144168,Yoga Bar Protein Chocolate Brownie,60,gm,Chocolates & Candies,Biscuits & Snacks,https://media.goodbox.in/api_uploads/catalog_upload_20210317155512_8908005144168-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210317155519_8908005144168-removebg-preview1.png,125.00
8908005144175,Yoga Bar Protein Almond Fudge,60,gm,Chocolates & Candies,Biscuits & Snacks,https://media.goodbox.in/qo/menu-images/fresh+%26+more+grocessary/256x256/Ample+Images/5th+oct/8908005144175.jpg,https://media.goodbox.in/qo/menu-images/fresh+%26+more+grocessary/256x256/Ample+Images/5th+oct/8908005144175.jpg,125.00
8908005144182,Yoga Bar Protein Chocolate Cranberry,60,gm,Chocolates & Candies,Biscuits & Snacks,https://media.goodbox.in/api_uploads/catalog_upload_20210317155405_8908005144182-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210317155419_8908005144182-removebg-preview1.png,125.00
8908005144311,Yoga Protein Bar Hazelnut Toffee,60,gm,Chocolates & Candies,Biscuits & Snacks,https://media.goodbox.in/qo/menu-images/fresh+%26+more+grocessary/256x256/Ample+Images/5th+oct/8908005144311.jpg,https://media.goodbox.in/qo/menu-images/fresh+%26+more+grocessary/256x256/Ample+Images/5th+oct/8908005144311.jpg,125.00
8908005144335,Yoga Bar Breakfast Protein Almond Coconut Bar,50,gm,Chocolates & Candies,Biscuits & Snacks,https://media.goodbox.in/qo/mrp/images/localcatalog/20190915/24180397.jpg,https://media.goodbox.in/qo/mrp/images/localcatalog/20190915/24180397.jpg,50.00
8908005144342,Yoga Bar Breakfast Protein Apple Cinnamon Bar,50,gm,Chocolates & Candies,Biscuits & Snacks,https://media.goodbox.in/qo/mrp/images/localcatalog/20190918/18.9.2019/1/8908005144342.jpg,https://media.goodbox.in/qo/mrp/images/localcatalog/20190918/18.9.2019/1/8908005144342.jpg,50.00
8908005144359,Yoga Bar Breakfast Protein Bar Blueberry Pie,50,gm,Chocolates & Candies,Biscuits & Snacks,https://media.goodbox.in/qo/mrp/images/localcatalog/20190915/24180392.jpg,https://media.goodbox.in/qo/mrp/images/localcatalog/20190915/24180392.jpg,50.00
8908005144366,Yoga Bar Breakfast Protein Bar Apricot Fig,50,gm,Chocolates & Candies,Biscuits & Snacks,https://media.goodbox.in/qo/menu-images/fresh+%26+more+grocessary/256x256/Ample+Images/5th+oct/8908005144366.jpg,https://media.goodbox.in/qo/menu-images/fresh+%26+more+grocessary/256x256/Ample+Images/5th+oct/8908005144366.jpg,50.00
8908005461074,Luvit Chocwich,23,gm,Chocolates & Candies,Biscuits & Snacks,https://media.goodbox.in/qo/menu-images/MetroEezykart_128x128_Batch2/8908005461074.jpg,https://media.goodbox.in/qo/menu-images/MetroEezykart_256x256_Batch1/8908005461074.jpg,10.00
8908005461081,Luvit Chocwich White,20,gm,Chocolates & Candies,Biscuits & Snacks,https://media.goodbox.in/qo/menu-images/MetroEezykart_128x128_Batch2/8908005461081.jpg,https://media.goodbox.in/qo/menu-images/MetroEezykart_256x256_Batch1/8908005461081.jpg,10.00
8908006330157,Kokoleka Hearts,145,gm,Chocolates & Candies,Biscuits & Snacks,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Kokoleka Hearts Chocolates.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Kokoleka Hearts Chocolates.jpg,150.00
8908006989119,Nutritius Rajgira Peanut Chikki,100,gm,Sweets & Snacks,Biscuits & Snacks,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/images11112017128x128/8908006989119.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/images11112017256x256/8908006989119.jpg,30.00
8908006989126,Nutritius Crush Peanut Chikki,100,gm,Sweets & Snacks,Biscuits & Snacks,https://media.goodbox.in/api_uploads/catalog_upload_20210317152212_8908006989126-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210317152223_8908006989126-removebg-preview1.png,40.00
8908009972828,Kolhapuri Kaju Bhadang,100,gm,Sweets & Snacks,Biscuits & Snacks,https://media.goodbox.in/qo/mrp/images/localcatalog/20190930/24656523.jpg,https://media.goodbox.in/qo/mrp/images/localcatalog/20190930/24656523.jpg,60.00
8908010213002,Makino Corn Chips,60,gm,Chips & Crisps,Biscuits & Snacks,https://media.goodbox.in/api_uploads/catalog_upload_20210317151507_8908010213002-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210317151518_8908010213002-removebg-preview1.png,35.00
8908010213026,Makino Nacho Chips - Jalapeno,60,gm,Chips & Crisps,Biscuits & Snacks,https://media.goodbox.in/qo/menu-images/fresh+%26+more+grocessary/256x256/Ample+Images/5th+oct/8908010213026.jpg,https://media.goodbox.in/qo/menu-images/fresh+%26+more+grocessary/256x256/Ample+Images/5th+oct/8908010213026.jpg,35.00
8908010213064,Makino Nacho Chips Cheese,60,gm,Chips & Crisps,Biscuits & Snacks,https://media.goodbox.in/qo/menu-images/fresh+%26+more+grocessary/256x256/Ample+Images/23rd+May/8908010213064.PNG,https://media.goodbox.in/qo/menu-images/fresh+%26+more+grocessary/256x256/Ample+Images/23rd+May/8908010213064.PNG,35.00
8939998089440,Byte Me Peanut Chikki,100,gm,Sweets & Snacks,Biscuits & Snacks,https://s3-ap-southeast-1.amazonaws.com/media.tsepak.com/New_updates_to_master_catalogue/8939998089440.jpg,https://s3-ap-southeast-1.amazonaws.com/media.tsepak.com/New_updates_to_master_catalogue/8939998089440.jpg,35.00
8990800006727,Mentos Grape Rolls,37,gm,Chocolates & Candies,Biscuits & Snacks,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Mentos Grape 37 Gm.png,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Mentos Grape 37 Gm.png,38.00
8990800012483,Imp Mentos New Rainbow,100,gm,Chocolates & Candies,Biscuits & Snacks,https://media.goodbox.in/qo/menu-images/29th+Aug+2017/128/Part+3/8990800012483.jpg,https://media.goodbox.in/qo/menu-images/29th+Aug+2017/256/Part+2/8990800012483.jpg,38.00
8990800100012,Mentos Mint Rolls,37,gm,Chocolates & Candies,Biscuits & Snacks,https://media.goodbox.in/qo/menu-images/29th+Aug+2017/128/Part+3/8990800100012.jpg,https://media.goodbox.in/qo/menu-images/29th+Aug+2017/256/Part+2/8990800100012.jpg,38.00
8990800100050,Mentos Chewy Dragees,37,gm,Chocolates & Candies,Biscuits & Snacks,https://media.goodbox.in/qo/mrp/images/localcatalog/20190930/24670545.jpg,https://media.goodbox.in/qo/mrp/images/localcatalog/20190930/24670545.jpg,38.00
8991001780522,Delfi Twister Chocolate Weight (Red and Brown),320,gm,Sweets & Snacks,Biscuits & Snacks,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Delfi Twister Choco Wafer Rolls 320 Gm.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Delfi Twister Choco Wafer Rolls 320 Gm.jpg,250.00
8991001780539,Delfi Twister Black,320,gm,Biscuits & Cookies,Biscuits & Snacks,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Delfi Twister Black Wafer Rolls 320 Gm.jfif,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Delfi Twister Black Wafer Rolls 320 Gm.jfif,250.00
8992696419308,Foxs Crystal Clear Fruits Candy,90,gm,Chocolates & Candies,Biscuits & Snacks,https://media.goodbox.in/qo/mrp/images/localcatalog/20190930/24658834.jpg,https://media.goodbox.in/qo/mrp/images/localcatalog/20190930/24658834.jpg,70.00
8992696419407,Foxs Mint,90,gm,Chocolates & Candies,Biscuits & Snacks,https://media.goodbox.in/qo/menu-images/dropin/128/8992696419407.jpg,https://media.goodbox.in/qo/menu-images/dropin/256/8992696419407.jpg,50.00
8992696428355,Nestle Fox S Crystal Clear Fruits Candy,180,gm,Chocolates & Candies,Biscuits & Snacks,https://media.goodbox.in/qo/menu-images/Galaxy256x256/8992696428355.jpg,https://media.goodbox.in/qo/menu-images/Galaxy256x256/8992696428355.jpg,175.00
8992696428379,Nestle Fox Fruit Lemon Orange,125,gm,Chocolates & Candies,Biscuits & Snacks,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Nestle Foxs Fruits Lemon & Orange 125 Gm.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Nestle Foxs Fruits Lemon & Orange 125 Gm.jpg,60.00
8992696428393,Nestle Fox Fruit Apple Peach,125,gm,Chocolates & Candies,Biscuits & Snacks,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Nestle Foxs Fruits Apple & Peach 125 Gm.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Nestle Foxs Fruits Apple & Peach 125 Gm.jpg,60.00
